HELENA

Exp - Trainable

Epoch [ 1/200]  | Train: Loss 4.1869067026916165, Accuracy 0.0691325021364244       | Test: Loss 3.9239650689638577, Accuracy 0.10398773006134969      
Epoch [ 2/200]  | Train: Loss 3.7591598486767133, Accuracy 0.14407169621140742      | Test: Loss 3.5415500555282984, Accuracy 0.18578732106339468      
Epoch [ 3/200]  | Train: Loss 3.512723621709387, Accuracy 0.18951727764752285       | Test: Loss 3.376243456816062, Accuracy 0.21411042944785277       
Epoch [ 4/200]  | Train: Loss 3.3693746215138356, Accuracy 0.21546113898810176      | Test: Loss 3.271874641760802, Accuracy 0.24079754601226994       
Epoch [ 5/200]  | Train: Loss 3.2771623307766196, Accuracy 0.23292503889387997      | Test: Loss 3.2015927816048646, Accuracy 0.25255623721881393      
Epoch [ 6/200]  | Train: Loss 3.205770460586974, Accuracy 0.24688301159147183       | Test: Loss 3.1482468446095786, Accuracy 0.2607361963190184       
Epoch [ 7/200]  | Train: Loss 3.1442980326753753, Accuracy 0.2582115388829239       | Test: Loss 3.1107483276954064, Accuracy 0.268200408997955        
Epoch [ 8/200]  | Train: Loss 3.0903977894916217, Accuracy 0.2670201809934921       | Test: Loss 3.0542111091124706, Accuracy 0.2765848670756646       
Epoch [ 9/200]  | Train: Loss 3.0398348216903943, Accuracy 0.2779981155641256       | Test: Loss 3.02130126953125, Accuracy 0.282719836400818          
Epoch [10/200]  | Train: Loss 2.996909987327107, Accuracy 0.28286258956548416       | Test: Loss 2.9813092610774894, Accuracy 0.2880368098159509       
Epoch [11/200]  | Train: Loss 2.960560746699072, Accuracy 0.2928763941538664        | Test: Loss 2.951504022647173, Accuracy 0.2948875255623722        
Epoch [12/200]  | Train: Loss 2.924429848207442, Accuracy 0.29721497907399697       | Test: Loss 2.937817029463939, Accuracy 0.30408997955010225       
Epoch [13/200]  | Train: Loss 2.8964639469231974, Accuracy 0.3054319959681837       | Test: Loss 2.9311511394305105, Accuracy 0.29846625766871165      
Epoch [14/200]  | Train: Loss 2.867731701728352, Accuracy 0.30799570523916997       | Test: Loss 2.904460301766029, Accuracy 0.3096114519427403        
Epoch [15/200]  | Train: Loss 2.8450058465563384, Accuracy 0.3120056094835331       | Test: Loss 2.882382319523738, Accuracy 0.3155419222903885        
Epoch [16/200]  | Train: Loss 2.8196394949651964, Accuracy 0.3180095098275522       | Test: Loss 2.8632217126014905, Accuracy 0.3146216768916155       
Epoch [17/200]  | Train: Loss 2.796624334164838, Accuracy 0.3237723776760085        | Test: Loss 2.855461774728237, Accuracy 0.31584867075664624       
Epoch [18/200]  | Train: Loss 2.7735921310978893, Accuracy 0.32653329535245523      | Test: Loss 2.826208878786136, Accuracy 0.3187116564417178        
Epoch [19/200]  | Train: Loss 2.7515586967574817, Accuracy 0.33111291276814864      | Test: Loss 2.8089535052959738, Accuracy 0.3245398773006135       
Epoch [20/200]  | Train: Loss 2.7331406390866753, Accuracy 0.3352104651927164       | Test: Loss 2.8227620858412523, Accuracy 0.3215746421267894       
Epoch [21/200]  | Train: Loss 2.7171416495765386, Accuracy 0.336744308346298        | Test: Loss 2.81330734032851, Accuracy 0.3243353783231084         
Epoch [22/200]  | Train: Loss 2.6927293092844873, Accuracy 0.34022832350943316      | Test: Loss 2.813281529988998, Accuracy 0.3254601226993865        
Epoch [23/200]  | Train: Loss 2.6800706466483004, Accuracy 0.3433617459517497       | Test: Loss 2.7989248618101463, Accuracy 0.330879345603272        
Epoch [24/200]  | Train: Loss 2.6610115799823952, Accuracy 0.3489274053947455       | Test: Loss 2.7904791893103185, Accuracy 0.3266871165644172       
Epoch [25/200]  | Train: Loss 2.6419414235226935, Accuracy 0.350592720818634        | Test: Loss 2.803597615315364, Accuracy 0.3280163599182004        
Epoch [26/200]  | Train: Loss 2.6303810034384276, Accuracy 0.3528934855490063       | Test: Loss 2.799334813386966, Accuracy 0.32934560327198364       
Epoch [27/200]  | Train: Loss 2.611396929405255, Accuracy 0.35429585643228084       | Test: Loss 2.773387046960684, Accuracy 0.33486707566462165       
Epoch [28/200]  | Train: Loss 2.5985179640061364, Accuracy 0.35896312202817887      | Test: Loss 2.78942356354151, Accuracy 0.3323108384458078         
Epoch [29/200]  | Train: Loss 2.5811394952528968, Accuracy 0.3603216688213511       | Test: Loss 2.7725752194722495, Accuracy 0.3346625766871166       
Epoch [30/200]  | Train: Loss 2.565076602903824, Accuracy 0.3623594890111094        | Test: Loss 2.770447712678176, Accuracy 0.3359918200408998        
Epoch [31/200]  | Train: Loss 2.551452269101276, Accuracy 0.3643973092008677        | Test: Loss 2.7759023079505334, Accuracy 0.3347648261758691       
Epoch [32/200]  | Train: Loss 2.5342938873354948, Accuracy 0.36748690755308194      | Test: Loss 2.7613238310202575, Accuracy 0.33588957055214724      
Epoch [33/200]  | Train: Loss 2.520738926679728, Accuracy 0.37160637202270086       | Test: Loss 2.769723776059273, Accuracy 0.3376278118609407        
Epoch [34/200]  | Train: Loss 2.503221398625294, Accuracy 0.3763174617087013        | Test: Loss 2.791124545610868, Accuracy 0.33629856850715745       
Epoch [35/200]  | Train: Loss 2.4843116592428536, Accuracy 0.3789249950697899       | Test: Loss 2.759674500196408, Accuracy 0.3385480572597137        
Epoch [36/200]  | Train: Loss 2.476689245447766, Accuracy 0.37993294914214343       | Test: Loss 2.7665372689565024, Accuracy 0.3374233128834356       
Epoch [37/200]  | Train: Loss 2.4571201215243206, Accuracy 0.3816859127462366       | Test: Loss 2.759300708770752, Accuracy 0.33824130879345604       
